return,vol,sharpe
-0.27860773790340115,0.015852963080300906,-20.097677405134892
-0.2701070575533608,0.015852963080300906,-19.56145712208866
-0.2616063772033205,0.015852963080300906,-19.025236839042435
-0.2531056968532801,0.015852963080300906,-18.48901655599621
-0.24460501650323976,0.015852963080300906,-17.952796272949982
-0.23610433615319942,0.015852963080300906,-17.41657598990375
-0.22760365580315908,0.015852963080300906,-16.88035570685753
-0.21910297545311874,0.015852963080300906,-16.3441354238113
-0.21060229510307837,0.015852963080300906,-15.80791514076507
-0.20210161475303806,0.015852963080300906,-15.271694857718847
-0.1936009344029977,0.015852963080300906,-14.735474574672617
-0.18510025405295735,0.015852963080300906,-14.19925429162639
-0.176599573702917,0.015852963080300906,-13.663034008580164
-0.16809889335287664,0.015852963080300906,-13.126813725533934
-0.15959821300283633,0.015852963080300906,-12.590593442487709
-0.15109753265279596,0.015852963080300906,-12.05437315944148
-0.14259685230275562,0.015852963080300906,-11.518152876395252
-0.13409617195271528,0.015852963080300906,-10.981932593349025
-0.12559549160267494,0.015852963080300906,-10.445712310302799
-0.11709481125263457,0.015852963080300906,-9.90949202725657
-0.10859413090259423,0.015852963080300906,-9.373271744210342
-0.10009345055255389,0.015852963080300906,-8.837051461164116
-0.09159277020251355,0.015852963080300906,-8.300831178117889
-0.08309208985247321,0.015852963080300906,-7.7646108950716615
-0.07459140950243287,0.015852963080300906,-7.228390612025434
-0.0660907291523925,0.015852963080300906,-6.692170328979206
-0.05759004880235216,0.015852963080300906,-6.155950045932978
-0.04908936845231182,0.015852963080300906,-5.619729762886751
-0.04058868810227148,0.015852963080300906,-5.083509479840524
-0.03208800775223114,0.015852963080300906,-4.5472891967942966
-0.023587327402190772,0.015852963080300906,-4.011068913748068
-0.01508664705215046,0.015852963080300906,-3.474848630701842
-0.006585966702110091,0.015852963080300906,-2.938628347655613
0.0019147136479302773,0.015852963080300906,-2.4024080646093844
0.01041539399797059,0.015852963080300906,-1.866187781563159
0.01891607434801096,0.015852963080300906,-1.32996749851693
0.02741675469805127,0.015852963080300906,-0.7937472154707047
0.03591743504809164,0.015852963080300906,-0.25752693242447583
0.04441811539813201,0.015852963080300906,0.27869335062175304
0.05291879574817232,0.015852963080300906,0.8149136336679784
0.06141947609821269,0.015852963080300906,1.3511339167142074
0.069920156448253,0.015852963080300906,1.8873541997604326
0.07842083679829337,0.015852963080300906,2.4235744828066617
0.08692151714833374,0.015852963080300906,2.9597947658528905
0.09542219749837405,0.015852963080300906,3.4960150488991157
0.10392287784841442,0.015852963080300906,4.032235331945344
0.11242355819845473,0.015852963080300906,4.56845561499157
0.1209242385484951,0.015852963080300906,5.104675898037798
0.1294249188985354,0.015852963080300906,5.640896181084024
0.13792559924857578,0.01585695502080051,6.175561393730445
0.14642627959861615,0.015942933678095662,6.675451441213576
0.15492695994865646,0.016139274775514443,7.120949456974167
0.16342764029869683,0.016442531482490717,7.506608117498947
0.17192832064873714,0.016862007704981464,7.823998361106321
0.1804290009987775,0.017407272687033654,8.067260364306259
0.18892968134881788,0.018083115529742552,8.23584194348938
0.1974303616988582,0.0188820070946848,8.337586195652586
0.20593104204889856,0.01980203253000294,8.379495478430764
0.21443172239893887,0.020850570373935565,8.365800995880129
0.22293240274897924,0.022042367468869988,8.29912680692449
0.2314330830990196,0.02339550798730959,8.182471746407836
0.23993376344905998,0.024929254818477957,8.020045721577924
0.24843444379910024,0.026705114212666844,7.805038470879672
0.2569351241491406,0.028784101903548773,7.5366299381532835
0.26543580449918097,0.03126006390499259,7.211623277045709
0.27393648484922134,0.03423842682409464,6.832571077260856
0.2824371651992617,0.03781636408787404,6.410906258357082
0.29093784554930197,0.04207369389567808,5.964245644119186
0.29943852589934233,0.04699027019385299,5.521111600956078
0.3079392062493827,0.05250047378703143,5.103557871425696
0.31643988659942307,0.058557351909885674,4.720839955755486
0.32494056694946344,0.065181905150606,4.371467300489212
0.3334412472995037,0.07261133080246818,4.041259732558561
0.34194192764954406,0.08243057064331147,3.662984803976291
0.35044260799958443,0.09564083389289071,3.2459211757527413
